15954,(0.007620449, 0.03932806, 1.119674),-3.434861,178.9507
15974,(0.03000045, 0.03640775, 1.124454),-3.585804,177.6845
15994,(0.05846196, 0.03470424, 1.120631),-3.727257,176.4408
16014,(0.0774363, 0.04127493, 1.13258),-3.850212,175.3147
16034,(0.09178869, 0.05052258, 1.115851),-3.96321,174.3407
16054,(0.09908651, 0.04443861, 1.125649),-4.056972,173.5179
16074,(0.116358, 0.06317726, 1.112027),-4.126889,172.867
16094,(0.1083304, 0.04662884, 1.118479),-4.177192,172.3822
16114,(0.0998163, 0.06293391, 1.119674),-4.200004,172.0766
16134,(0.1110063, 0.06220383, 1.109876),-4.200486,171.9385
16154,(0.09349152, 0.0415183, 1.096253),-4.190648,171.9652
16174,(0.07986891, 0.04516868, 1.087888),-4.161153,172.1486
16194,(0.07597673, 0.02813354, 1.102706),-4.118685,172.4668
16214,(0.06162436, 0.05319953, 1.070442),-4.065197,172.9064
16234,(-0.03105802, 0.02862025, 1.101989),-3.962688,173.4109
16254,(0.02172958, 0.0390847, 1.044152),-3.923093,174.0082
16274,(-0.01232694, 0.0006339506, 1.04702),-3.874861,174.697
16294,(-0.06341171, 0.03592103, 1.059209),-3.800948,175.4194
16314,(-0.04541041, 0.02886362, 0.9937246),-3.739703,176.1548
16334,(-0.07946693, 0.02521323, 1.02814),-3.665614,176.856
16354,(-0.0609791, 0.02643002, 0.9915737),-3.58563,177.545
16374,(-0.08384562, 0.01012496, 0.9920517),-3.519827,178.2171
16394,(-0.1018469, 0.02983706, 0.9758001),-3.473446,178.8561
16414,(-0.1113341, 0.04808899, 0.981536),-3.445481,179.4344
16434,(-0.1040363, 0.02740346, 0.9492718),-3.409392,179.9569
16454,(-0.1057391, 0.03275737, 0.9464039),-3.377274,-179.5808
16474,(-0.1154695, 0.02131948, 0.9705422),-3.333345,-179.1854
16494,(-0.08433214, 0.009881599, 0.9638504),-3.305478,-178.8661
16514,(-0.1059824, 0.03397416, 0.9122277),-3.311173,-178.5932
16534,(-0.1035497, 0.04322181, 0.9174856),-3.295932,-178.384
