16024,(0.1774165, 0.09043349, 1.043674),-4.193119,172.8654
16044,(0.2177978, 0.1045483, 1.045108),-4.313993,171.6608
16064,(0.2375019, 0.07996905, 1.035549),-4.424859,170.6578
16084,(0.254287, 0.07607531, 1.029813),-4.516571,169.9984
16104,(0.2499082, 0.0945706, 1.028379),-4.56137,169.6291
16124,(0.2788563, 0.08459288, 1.023121),-4.551165,169.572
16144,(0.2628011, 0.07120812, 1.017624),-4.516353,169.8396
16164,(0.2319069, 0.08069914, 0.9977876),-4.460724,170.4186
16184,(0.2158517, 0.08532295, 0.9762781),-4.360522,171.2761
16204,(0.1895795, 0.07972569, 0.9710202),-4.223793,172.3849
16224,(0.1623343, 0.07364171, 0.9569196),-4.049499,173.7064
16244,(0.1467656, 0.07826553, 0.9511837),-3.852041,175.2049
16264,(0.1095467, 0.05003586, 0.9208315),-3.664883,176.9039
16284,(0.07257109, 0.06342062, 0.900278),-3.498311,178.7277
16304,(0.05311022, 0.07704874, 0.9069698),-3.283467,-179.3717
16324,(0.002268711, 0.07534523, 0.8880893),-3.020768,-177.3748
16344,(-0.02740911, 0.05977023, 0.8811584),-2.732071,-175.3972
16364,(-0.04492389, 0.02375307, 0.8833095),-2.476775,-173.4008
16384,(-0.09065693, 0.03786791, 0.8818754),-2.248567,-171.4493
16404,(-0.1171724, 0.01450542, 0.8692088),-2.016407,-169.5402
16424,(-0.1436878, 0.04541204, 0.8639509),-1.78996,-167.7195
16444,(-0.177501, 0.03275737, 0.860605),-1.565926,-166.0605
16464,(-0.2208015, 0.03640775, 0.858693),-1.346988,-164.5561
16484,(-0.2482899, 0.06585422, 0.8680138),-1.101296,-163.2218
16504,(-0.2246936, 0.03129721, 0.8747057),-0.8944222,-162.1353
16524,(-0.2451276, -0.03051603, 0.8986051),-0.7637599,-161.2247
16544,(-0.2704267, 0.01036832, 0.8811584),-0.7184629,-160.5361
16564,(-0.3056995, 0.02034604, 0.8923912),-0.6457708,-160.0922
16584,(-0.3336745, 0.001607387, 0.902907),-0.5741864,-159.9267
16604,(-0.3154299, 0.03032377, 0.9177245),-0.5650024,-160.0518
16624,(-0.3010775, -0.002773078, 0.9306303),-0.5912052,-160.4541
16644,(-0.2864819, 0.01815581, 0.9225044),-0.675056,-161.0953
16664,(-0.2957258, 0.05319953, 0.9198755),-0.7554791,-161.9903
16684,(-0.282833, 0.01718237, 0.9585925),-0.8518409,-163.2207
16704,(-0.2431815, 0.02886362, 0.9669573),-0.9850471,-164.5178
16724,(-0.1947725, -0.009343776, 0.9593095),-1.155435,-166.0525
16744,(-0.1680139, 0.01061168, 0.9559636),-1.370902,-167.7223
16764,(-0.1405254, 0.03738119, 0.9602655),-1.562595,-169.5126
16784,(-0.09722498, 0.01255855, 0.9736491),-1.759882,-171.4981
16804,(-0.06803367, 0.04541204, 0.982731),-1.960767,-173.3093
16824,(-0.04297781, 0.05660657, 0.9805799),-2.191426,-175.1956
16844,(0.01224241, 0.08069914, 0.9870328),-2.415023,-177.0478
16864,(0.05797544, 0.06074367, 0.9812969),-2.609816,-178.8921
16884,(0.08205826, 0.04808899, 0.9899008),-2.795382,179.5057
16904,(0.1224396, 0.06415071, 1.011171),-2.972022,178.0073
16924,(0.1509011, 0.05246945, 0.9956366),-3.106405,176.7114
