15944,(-0.2543714, -0.08843551, 0.9296742),4.186476,-168.0618
15964,(-0.255831, -0.05363515, 0.9291963),4.1771,-167.9475
15984,(-0.2597232, -0.05655546, 0.9858378),4.16077,-168.0629
16004,(-0.238073, -0.1147183, 0.9282403),4.089653,-168.3859
16024,(-0.2473169, -0.01956487, 0.8324038),3.965884,-168.9039
16044,(-0.2300454, 0.01012496, 0.9889448),3.896736,-169.672
16064,(-0.2059626, -0.06093593, 1.05658),3.839322,-170.6434
16084,(-0.2025569, -0.105714, 0.9982656),3.713803,-171.8085
16104,(-0.18115, -0.01883479, 0.8804415),3.528843,-173.0561
16124,(-0.1458771, -0.03952032, 1.010454),3.386627,-174.4432
16144,(-0.1271461, -0.06336951, 0.9655233),3.202143,-175.9011
16164,(-0.07143932, -0.07286053, 0.9628944),3.02554,-177.4508
16184,(-0.07971019, -0.03319298, 1.025033),2.835911,-178.9889
16204,(-0.01767868, -0.02735236, 0.9877499),2.637614,179.4588
16224,(0.00518784, -0.001556282, 1.007347),2.467816,177.9993
16244,(0.08959934, -0.02759572, 0.9538127),2.295875,176.6304
16264,(0.1241424, -0.01834807, 0.9748442),2.152915,175.3879
16284,(0.1124659, -0.02345861, 0.9824919),2.011818,174.3163
16304,(0.1224396, -0.03440977, 0.9774731),1.891995,173.4014
16324,(0.1861739, -0.03489649, 0.9899008),1.78353,172.6949
16344,(0.1703619, -0.027109, 0.9671964),1.679059,172.2126
16364,(0.1922554, -0.005693388, 0.98297),1.631519,171.9444
16384,(0.204905, -0.004719952, 0.9877499),1.599048,171.9276
16404,(0.1922554, 0.002580824, 0.981775),1.598033,172.1564
16424,(0.1915256, 0.001607387, 0.9772341),1.627782,172.6098
16444,(0.1815519, -0.008857059, 0.9836869),1.682026,173.2922
16464,(0.1560096, -0.001799641, 0.9867938),1.772424,174.1953
16484,(0.1363054, -0.02394533, 0.9882277),1.886295,175.2805
16504,(0.1039517, -0.03221954, 0.979863),2.013707,176.5367
16524,(0.08254478, -0.0258922, 0.9870328),2.146456,177.8984
16544,(0.03900109, -0.0258922, 0.9753222),2.292799,179.3611
16564,(0.006890666, -0.0312461, 0.9808189),2.45529,-179.1083
16584,(-0.03008498, -0.02564884, 0.979146),2.609096,-177.5424
16604,(-0.07241237, -0.02491877, 0.979624),2.771388,-175.9662
16624,(-0.1030632, -0.03416641, 0.9724542),2.921031,-174.5209
16644,(-0.1244702, -0.03927696, 0.9808189),3.060472,-173.1372
16664,(-0.1507423, -0.04949804, 0.9729321),3.186268,-171.841
16684,(-0.1913669, -0.05241836, 0.9621775),3.301616,-170.6914
16704,(-0.2120441, -0.05898905, 0.9655233),3.393482,-169.697
16724,(-0.2249369, -0.06482967, 0.9638504),3.457894,-168.9223
16744,(-0.2414786, -0.05606874, 0.9691083),3.495319,-168.336
16764,(-0.2531551, -0.05168828, 0.9602655),3.497593,-167.9577
16784,(-0.25948, -0.05193163, 0.9616995),3.471238,-167.8128
16804,(-0.2514523, -0.05606874, 0.9588316),3.420858,-167.8853
16824,(-0.2461006, -0.04609102, 0.9576365),3.349762,-168.1687
16844,(-0.2383162, -0.04244062, 0.9559636),3.263651,-168.6658
16864,(-0.2178823, -0.06069257, 0.9550076),3.14093,-169.3605
16884,(-0.2008541, -0.05533867, 0.9564416),2.989911,-170.2324
16904,(-0.1648515, -0.04487422, 0.9640894),2.817327,-171.2874
16924,(-0.1380928, -0.03051603, 0.9765171),2.632805,-172.3971
16944,(-0.1288489, -0.04536094, 0.9576365),2.439816,-173.6225
16964,(-0.07679106, -0.02370197, 0.9619385),2.236915,-174.9265
16984,(-0.04589693, -0.01542776, 0.9545297),2.025282,-176.2417
17004,(-0.0125702, -0.006910185, 0.9337372),1.824805,-177.5444
