16019,(0.1448196, 0.06488078, 1.082869),-4.292037,174.939
16039,(0.1642804, 0.05514641, 1.072832),-4.35918,174.3199
16059,(0.1579556, 0.05733664, 1.063033),-4.41277,173.8941
16079,(0.1922554, 0.0617171, 1.068052),-4.447155,173.6821
16099,(0.1613613, 0.04273509, 1.074744),-4.437056,173.7257
16119,(0.08984261, 0.08970342, 1.031247),-4.415462,174.0135
16139,(0.1674428, 0.1415389, 1.004001),-4.376686,174.4386
16159,(0.1800924, 0.02910697, 1.085259),-4.27237,175.0672
16179,(0.1110063, -0.03586993, 1.132341),-4.111083,175.9085
16199,(0.05894848, 0.0140187, 1.095536),-3.952397,176.933
16219,(0.02927066, 0.09043349, 1.019536),-3.807283,178.0806
16239,(0.02829762, 0.1191499, 0.9605044),-3.674442,179.3122
16259,(-0.00965107, 0.123287, 0.9554856),-3.522697,-179.3819
16279,(-0.005272375, 0.09019013, 0.9812969),-3.362302,-178.0836
16299,(-0.0405452, 0.001364028, 1.047737),-3.160918,-176.7637
16319,(-0.09868454, 0.02545659, 0.9963535),-2.985378,-175.4271
16339,(-0.1106043, 0.01815581, 1.001372),-2.830003,-174.1745
16359,(-0.1410119, 0.01304527, 1.003762),-2.676146,-172.9861
16379,(-0.1638784, 0.005501134, 1.004001),-2.537313,-171.9318
16399,(-0.1767713, 0.008664804, 0.9858378),-2.420156,-170.9827
16419,(-0.204503, 0.02472651, 0.9906178),-2.327946,-170.1721
16439,(-0.2234773, 0.02813354, 0.9877499),-2.258711,-169.5478
16459,(-0.2232341, 0.007448008, 0.9748442),-2.21311,-169.0839
16479,(-0.2327213, 0.01815581, 0.9841649),-2.185796,-168.8081
16499,(-0.2312617, 0.002094106, 0.9748442),-2.182801,-168.7192
16519,(-0.243668, 0.01231519, 0.9714982),-2.198057,-168.8181
16539,(-0.226883, 0.006231212, 0.9741272),-2.240538,-169.1025
16559,(-0.2135036, 0.01304527, 0.9731711),-2.308852,-169.5641
16579,(-0.205476, 0.02618667, 0.9671964),-2.40394,-170.1858
16599,(-0.1843123, 0.03154057, 0.9657623),-2.50886,-170.953
16619,(-0.1612026, 0.02010269, 0.9542906),-2.627089,-171.8605
16639,(-0.1366332, 0.02423979, 0.9655233),-2.755267,-172.8537
16659,(-0.1057391, 0.02618667, 0.9581145),-2.882991,-173.9374
16679,(-0.08700801, 0.02935033, 0.9657623),-3.021688,-175.0799
16699,(-0.06803367, 0.02813354, 0.9669573),-3.148403,-176.2133
16719,(-0.03105802, 0.03470424, 0.9738882),-3.293782,-177.3958
16739,(-0.004299331, 0.04760227, 0.9746052),-3.425679,-178.5073
16759,(0.005917623, 0.04419525, 0.9808189),-3.532897,-179.5721
16779,(0.05140739, 0.03957142, 0.9674353),-3.632907,179.4128
16799,(0.06746261, 0.05904016, 0.9643284),-3.71403,178.5395
16819,(0.07816608, 0.06050031, 0.9655233),-3.758539,177.7734
16839,(0.1414139, 0.06196046, 0.9824919),-3.770374,177.1453
16859,(0.1547933, 0.02229292, 0.9712592),-3.815973,176.7076
16879,(0.1012759, 0.0695046, 0.9719762),-3.877928,176.4513
16899,(0.1190339, 0.07242492, 0.9865549),-3.880348,176.3645
16919,(0.1243856, 0.05733664, 0.9679133),-3.844072,176.4593
16939,(0.1197637, 0.05709328, 0.9937246),-3.7826,176.7599
16959,(0.1231693, 0.04760227, 0.981058),-3.728066,177.1883
16979,(0.1110063, 0.05806672, 0.9590705),-3.647918,177.7885
16999,(0.09203195, 0.0510093, 0.9777121),-3.53383,178.5655
17019,(0.06357043, 0.05392962, 0.9743661),-3.386036,179.5006
17039,(0.05627261, 0.05611985, 0.9772341),-3.248617,-179.4878
17059,(0.04337979, 0.03811127, 0.9638504),-3.100233,-178.3592
17079,(0.01248567, 0.05490305, 0.979863),-2.9258,-177.1527
17099,(-0.01184042, 0.02740346, 0.978907),-2.738535,-175.8956
17119,(-0.03738281, 0.0403015, 0.9693473),-2.574326,-174.5935
17139,(-0.06852019, 0.03446088, 0.9626554),-2.395455,-173.3009
17159,(-0.1018469, 0.02740346, 0.9628944),-2.217,-172.0783
17179,(-0.1230106, 0.02204956, 0.9645674),-2.049405,-170.9027
17199,(-0.1320113, 0.01426207, 0.9585925),-1.897791,-169.7453
17219,(-0.1582834, 0.01572222, 0.9583535),-1.772928,-168.7963
17239,(-0.1726358, 0.02302299, 0.938995),-1.640332,-167.9209
17259,(-0.2295588, 0.009394881, 0.9683913),-1.519578,-167.1967
17279,(-0.2263965, -0.0005828453, 0.9511837),-1.443762,-166.653
17299,(-0.2118008, 0.01061168, 0.9533347),-1.38631,-166.288
17319,(-0.2159363, 0.01669566, 0.939234),-1.343211,-166.0856
17339,(-0.2259099, 0.01572222, 0.9483158),-1.315301,-166.066
17359,(-0.2375865, 0.01693902, 0.9550076),-1.306509,-166.2298
17379,(-0.2220178, 0.01328863, 0.9485548),-1.33187,-166.5953
17399,(-0.2135036, 0.01377535, 0.9502277),-1.373785,-167.1099
17419,(-0.1818797, 0.01182847, 0.9521397),-1.436329,-167.7807
17439,(-0.1682571, 0.01012496, 0.9504667),-1.505436,-168.6066
17459,(-0.1553643, 0.005987853, 0.9566806),-1.582755,-169.5115
17479,(-0.121551, 0.01742573, 0.9588316),-1.680098,-170.5128
17499,(-0.1006306, 0.02034604, 0.9628944),-1.799273,-171.6027
17519,(-0.08116976, 0.03105385, 0.9638504),-1.92795,-172.727
17539,(-0.04662672, 0.03713783, 0.9569196),-2.048494,-173.8812
17559,(-0.02424672, 0.0456554, 0.9585925),-2.157987,-175.0444
17579,(-0.008678026, 0.03786791, 0.9676744),-2.252426,-176.0813
17599,(0.03486566, 0.03811127, 0.9645674),-2.344568,-177.0756
17619,(0.06673283, 0.04346517, 0.9705422),-2.423766,-178.0005
17639,(0.07622, 0.03616439, 0.9760391),-2.490805,-178.813
17659,(0.08522064, 0.03275737, 0.97819),-2.539895,-179.482
17679,(0.09324825, 0.0468722, 0.9714982),-2.582412,179.9924
17699,(0.10979, 0.05782336, 0.9743661),-2.609676,179.6105
17719,(0.1173311, 0.06098703, 0.9597875),-2.612867,179.3957
17739,(0.1200069, 0.06196046, 0.9719762),-2.582861,179.3526
17759,(0.1056546, 0.06147375, 0.9741272),-2.529686,179.4739
17779,(0.1090602, 0.05125266, 0.9769951),-2.458412,179.763
17799,(0.1007893, 0.03640775, 0.9719762),-2.371304,-179.7898
17819,(0.08740999, 0.02034604, 0.9844039),-2.269816,-179.183
17839,(0.07500369, 0.0218062, 0.9762781),-2.164097,-178.462
17859,(0.05140739, 0.02789018, 0.9731711),-2.051245,-177.6236
17879,(0.02172958, 0.03640775, 0.9769951),-1.924665,-176.7216
17899,(-0.01159716, 0.05173938, 0.9703032),-1.781134,-175.7692
17919,(-0.03154454, 0.05563313, 0.9681522),-1.616483,-174.782
17939,(-0.05319476, 0.0468722, 0.9636114),-1.446996,-173.7837
17959,(-0.07898041, 0.01718237, 0.9581145),-1.286233,-172.8044
17979,(-0.1006306, 0.002337465, 0.9564416),-1.160393,-171.8667
17999,(0.02464871, 0.008908163, 1.00209),-1.040784,-171.0478
18019,(-0.1441743, 0.007691367, 0.9915737),-0.9316221,-170.2483
18039,(-0.1602295, -0.005693388, 0.9146176),-0.8508316,-169.5604
18059,(-0.14758, 0.02107612, 0.9155736),-0.7398056,-168.9972
18079,(-0.1697167, 0.02083276, 0.9600266),-0.6275054,-168.5572
18099,(-0.1918534, 0.02107612, 0.94019),-0.5530652,-168.2562
18119,(-0.1599863, 0.01012496, 0.9148566),-0.4885262,-168.1078
18139,(-0.1847989, 0.009638241, 0.9447309),-0.4345689,-168.0913
18159,(-0.1816365, 0.002337465, 0.9378),-0.4059484,-168.2182
18179,(-0.1762847, -0.007883621, 0.9354101),-0.391766,-168.477
18199,(-0.153175, -0.01469768, 0.9473598),-0.3948525,-168.8675
18219,(-0.1592565, -0.01007385, 0.9346931),-0.426472,-169.3635
18239,(-0.1444176, 0.01012496, 0.9311083),-0.467529,-169.97
18259,(-0.1142532, 0.02083276, 0.939234),-0.5080459,-170.6592
18279,(-0.08992714, 0.01791245, 0.9349321),-0.5553287,-171.3966
18299,(-0.07873714, 0.01669566, 0.9370831),-0.6152205,-172.1857
18319,(-0.06341171, 0.02448315, 0.938039),-0.6768938,-172.9943
18339,(-0.02838215, 0.02667338, 0.944492),-0.7315569,-173.7999
18359,(-0.009164547, 0.002824183, 0.9499887),-0.7898149,-174.5922
18379,(0.01053958, 0.003310902, 0.9578755),-0.8543402,-175.3167
18399,(0.03608197, 0.01255855, 0.9528566),-0.9231054,-175.9775
18419,(0.05773218, 0.02496987, 0.9686303),-0.9897959,-176.5397
18439,(0.05992153, 0.02959369, 0.9722152),-1.017182,-177.0011
18459,(0.08570718, 0.02594331, 0.9772341),-1.027987,-177.3513
18479,(0.1039517, 0.02764682, 0.9836869),-1.040276,-177.5417
18499,(0.09568087, 0.04224837, 0.9772341),-1.045459,-177.589
18519,(0.1056546, 0.02764682, 0.9906178),-0.9945438,-177.4975
18539,(0.09762695, 0.01085504, 1.010693),-0.9290608,-177.2541
18559,(0.09714043, 0.02423979, 1.007825),-0.8735712,-176.8571
18579,(0.08400434, 0.02399643, 1.005674),-0.8010561,-176.344
18599,(0.07451718, 0.02886362, 1.012366),-0.6803937,-175.5878
18619,(0.05335348, 0.001607387, 1.014517),-0.5960369,-174.9368
18639,(0.0166211, 0.032514, 1.023838),-0.5000105,-174.1645
18659,(-0.005272375, 0.01693902, 1.006869),-0.3716441,-173.2417
18679,(-0.01597585, 0.01596558, 0.9937246),-0.2474107,-172.346
18699,(-0.04589693, 0.01426207, 1.042957),-0.1101488,-171.4157
18719,(-0.06876346, -0.003746515, 0.9970705),0.004342719,-170.4529
18739,(-0.08603498, 0.01353199, 1.004479),0.1175446,-169.5593
18759,(-0.1259297, 0.008908163, 0.9992215),0.2156812,-168.7156
18779,(-0.1230106, -0.01104729, 0.9934856),0.3169992,-167.9396
18799,(-0.1500126, 0.01036832, 1.01141),0.3981823,-167.2635
18819,(-0.1672841, -0.00228636, 1.004001),0.4621185,-166.6875
18839,(-0.1816365, -0.02005158, 1.000178),0.5110261,-166.2353
18859,(-0.1838258, -0.0008262045, 1.002567),0.5407788,-165.9165
18879,(-0.2020704, -0.01737463, 0.9996995),0.564137,-165.7501
18899,(-0.198908, -0.01494104, 1.010932),0.5691071,-165.7343
18919,(-0.198908, -0.01250745, 0.9992215),0.5368807,-165.8852
18939,(-0.1621756, 0.007934727, 1.012605),0.5147176,-166.1805
18959,(-0.1767713, -0.007396903, 0.9977876),0.4829355,-166.6031
18979,(-0.1689869, -0.00228636, 1.015234),0.4191656,-167.1676
18999,(-0.1497693, 0.008908163, 1.006152),0.3305565,-167.8443
19019,(-0.143931, -0.004233233, 1.00209),0.233868,-168.6215
19039,(-0.1278758, -0.001069564, 1.010693),0.1351038,-169.4897
19059,(-0.1040363, -0.01250745, 1.003045),0.03138258,-170.426
19079,(-0.09114346, 0.002337465, 1.00663),-0.0863857,-171.4229
19099,(-0.05684367, 0.01353199, 1.007825),-0.1939982,-172.4122
19119,(-0.03811258, 0.01158512, 1.013322),-0.301983,-173.4149
19139,(-0.01548933, 0.03738119, 1.015712),-0.4144456,-174.3878
19159,(-0.000650419, 0.03543431, 1.031247),-0.52349,-175.3482
19179,(0.02440545, 0.02204956, 1.03053),-0.6254493,-176.1968
19199,(0.04921805, 0.02083276, 1.025272),-0.7298184,-176.9452
19219,(0.07013848, 0.02691674, 1.02575),-0.8298446,-177.6035
19239,(0.07184131, 0.007448008, 1.007347),-0.9031911,-178.142
19259,(0.08351782, 0.04200501, 1.018819),-0.9481498,-178.5548
19279,(0.09738369, 0.01718237, 1.018341),-0.9710416,-178.8302
19299,(0.0986, 0.03154057, 1.02575),-0.9829936,-178.9501
19319,(0.1022489, 0.04808899, 1.029096),-0.9768486,-178.9103
19339,(0.1110063, 0.03105385, 1.016668),-0.9567495,-178.7097
19359,(0.1003028, 0.0510093, 1.020492),-0.913286,-178.3489
19379,(0.09081565, 0.04005814, 1.034593),-0.8394238,-177.828
19399,(0.08886956, 0.02910697, 1.033398),-0.7516568,-177.1705
19419,(0.06819239, 0.032514, 1.045825),-0.6529296,-176.3851
19439,(0.03754153, 0.03884134, 1.045586),-0.5435482,-175.4784
19459,(0.02124305, 0.02229292, 1.050605),-0.4162497,-174.4898
19479,(-0.01111063, 0.01620894, 1.051322),-0.2784273,-173.4388
19499,(-0.04322106, 0.02399643, 1.076417),-0.1355187,-172.4188
19519,(-0.05173519, 0.004284338, 1.055385),-0.00487334,-171.3707
19539,(-0.1076852, 0.0140187, 1.082391),0.112705,-170.3595
19559,(-0.14758, -0.001312923, 1.078807),0.2264363,-169.4217
19579,(-0.1872315, -0.007396903, 1.090756),0.321584,-168.6022
19599,(-0.2254234, -0.01275081, 1.078328),0.4113636,-167.9278
19619,(-0.244641, -0.002043001, 1.073549),0.461867,-167.4563
19639,(-0.260453, -0.007396903, 1.083825),0.4840083,-167.184
19659,(-0.2915904, -0.01542776, 1.080957),0.4754651,-167.1269
19679,(-0.2979151, -0.01275081, 1.082869),0.4321485,-167.3057
19699,(-0.283806, -0.02686564, 1.071637),0.3480596,-167.727
19719,(-0.2825897, -0.009587135, 1.069964),0.2528864,-168.3865
19739,(-0.2779677, -0.01469768, 1.074027),0.1368246,-169.291
19759,(-0.2543714, -0.01323752, 1.07092),-7.299765e-05,-170.4059
19779,(-0.2293156, -0.0003394862, 1.069247),-0.1611764,-171.7097
19799,(-0.1855287, 0.002580824, 1.068052),-0.3535435,-173.1628
19819,(-0.1376063, -0.004233233, 1.075461),-0.5635822,-174.7305
19839,(-0.09260302, 0.006231212, 1.058731),-0.789593,-176.3607
19859,(-0.0473565, 0.01985933, 1.057297),-1.011161,-178.0169
19879,(-0.02035455, 0.02375307, 1.058731),-1.2293,-179.6298
19899,(0.02148632, 0.03640775, 1.070681),-1.450568,178.7461
19919,(0.07549021, 0.03713783, 1.058731),-1.641145,177.3167
19939,(0.108817, 0.03884134, 1.051322),-1.817976,176.0202
19959,(0.1457926, 0.04808899, 1.055624),-1.96146,174.8962
19979,(0.1625776, 0.04735891, 1.055146),-2.082025,173.9602
19999,(0.1893363, 0.04589876, 1.050844),-2.174738,173.2756
20019,(0.2105, 0.05636321, 1.04941),-2.239489,172.8439
20039,(0.2202304, 0.05125266, 1.054907),-2.267448,172.69
20059,(0.2199871, 0.05855344, 1.049649),-2.261789,172.8113
20079,(0.2233928, 0.06050031, 1.05658),-2.223913,173.2034
20099,(0.2044184, 0.05587649, 1.057058),-2.154707,173.8743
20119,(0.1706052, 0.04443861, 1.063989),-2.068799,174.7856
20139,(0.1513876, 0.04833235, 1.052756),-1.947998,175.9139
20159,(0.1090602, 0.05392962, 1.058731),-1.790594,177.2347
20179,(0.09203195, 0.03567767, 1.059448),-1.603129,178.7025
20199,(0.05675914, 0.02983706, 1.060404),-1.393582,-179.6675
20219,(0.02367566, 0.03689447, 1.059209),-1.182473,-178.018
20239,(-0.05684367, 0.0271601, 1.056341),-0.9717824,-176.3341
20259,(-0.1006306, 0.01499214, 1.0518),-0.7672608,-174.6453
20279,(-0.1278758, 0.01450542, 1.05419),-0.5844013,-173.0264
20299,(-0.1660678, 0.01499214, 1.05658),-0.4131655,-171.4807
20319,(-0.1463637, 0.01304527, 1.056341),-0.2606819,-170.1164
20339,(-0.2302886, 0.01255855, 1.057536),-0.1237076,-168.932
20359,(-0.2762649, -0.01372424, 1.03292),-0.01079767,-167.942
20379,(-0.2947527, -0.01104729, 1.03985),0.06880392,-167.1413
20399,(-0.2998612, -0.01761799, 1.026228),0.1029805,-166.6623
20419,(-0.3081321, -0.002043001, 1.034354),0.1041058,-166.4403
20439,(-0.3185923, 0.00379762, 1.033637),0.08592381,-166.4773
20459,(-0.318349, -0.00228636, 1.023121),0.0394977,-166.7934
20479,(-0.3035101, -0.006180106, 1.019297),-0.04115274,-167.3783
20499,(-0.2855088, 0.002580824, 1.030052),-0.1512355,-168.2131
20519,(-0.2675075, -0.007153544, 1.028618),-0.2896644,-169.2773
20539,(-0.2441545, -0.0008262045, 1.033876),-0.4544693,-170.5498
20559,(-0.2122873, 0.008908163, 1.03985),-0.6405515,-172.0059
20579,(-0.1714195, 0.02034604, 1.038177),-0.8487293,-173.603
20599,(-0.1354169, 0.01304527, 1.042479),-1.058617,-175.2929
20619,(-0.09090019, 0.02010269, 1.050844),-1.28965,-177.0707
20639,(-0.05368128, 0.02156284, 1.050844),-1.515375,-178.8116
20659,(-0.01524607, 0.02423979, 1.055863),-1.743196,179.4334
20679,(0.0178374, 0.03446088, 1.052756),-1.959882,177.7508
20699,(0.0582187, 0.04297845, 1.047498),-2.164549,176.1529
20719,(0.09251847, 0.0510093, 1.052278),-2.359088,174.6854
20739,(0.1229261, 0.05636321, 1.047976),-2.525861,173.4093
20759,(0.1470089, 0.05977023, 1.045108),-2.660236,172.3421
20779,(0.1730378, 0.05977023, 1.057775),-2.765773,171.4666
20799,(0.1832548, 0.05684992, 1.047498),-2.850542,170.8361
20819,(0.1873902, 0.06244719, 1.042001),-2.905275,170.4453
20839,(0.2061213, 0.06488078, 1.047737),-2.924814,170.3055
20859,(0.2036887, 0.05806672, 1.042001),-2.910264,170.4358
20879,(0.1893363, 0.06342062, 1.037222),-2.867495,170.8199
20899,(0.17693, 0.06415071, 1.03985),-2.786479,171.437
20919,(0.1618478, 0.06269055, 1.040807),-2.666009,172.2893
