15971,(0.171335, 0.06147375, 1.075222),-2.929001,174.2254
15991,(0.2014993, 0.05538977, 1.0898),-2.97227,173.625
16011,(0.1813087, 0.06634093, 1.034354),-3.016082,173.2508
16031,(0.2319069, 0.03616439, 1.079762),-3.042714,173.1067
16051,(0.205878, 0.05563313, 1.057058),-3.050285,173.2494
16071,(0.1932285, 0.04273509, 1.066618),-3.026802,173.6586
16091,(0.1581989, 0.04906243, 1.073071),-2.966136,174.2839
16111,(0.1484685, 0.06609758, 1.06853),-2.850829,175.1624
16131,(0.07840934, 0.03762455, 1.024316),-2.736114,176.1366
16151,(0.09835673, 0.0283769, 1.032203),-2.630339,177.3087
16171,(0.06746261, 0.02569995, 1.022882),-2.510873,178.5829
16191,(0.03243305, 0.02910697, 1.008064),-2.391885,179.9683
16211,(-0.000650419, 0.01961597, 1.001372),-2.253905,-178.542
16231,(-0.04030193, 0.05149602, 0.9920517),-2.107095,-177.0974
16251,(-0.07241237, 0.04370852, 0.9855989),-1.934714,-175.6638
16271,(-0.09917106, 0.01377535, 0.9772341),-1.783934,-174.2306
16291,(-0.1222808, 0.0283769, 0.9834479),-1.670702,-172.8656
16311,(-0.130795, 0.01499214, 0.9741272),-1.559685,-171.5588
16331,(-0.15877, 0.01085504, 0.939951),-1.460395,-170.4236
16351,(-0.182123, 0.02302299, 0.9621775),-1.361742,-169.3967
16371,(-0.1996378, 0.0164523, 0.9590705),-1.270178,-168.494
16391,(-0.2195852, 0.01255855, 0.9528566),-1.22075,-167.7896
16411,(-0.2237206, 0.02983706, 0.941146),-1.211938,-167.2416
16431,(-0.2161795, 0.03397416, 0.9366051),-1.203794,-166.9017
16451,(-0.2315049, 0.01450542, 0.9487938),-1.190542,-166.7361
16471,(-0.2176391, 0.001364028, 0.942102),-1.209568,-166.7616
16491,(-0.2144767, 0.01377535, 0.9523787),-1.253813,-166.9603
16511,(-0.205476, 0.02667338, 0.9339762),-1.308617,-167.3256
16531,(-0.2083952, 0.01912925, 0.9499887),-1.362443,-167.8691
16551,(-0.1862584, 0.01036832, 0.9576365),-1.447056,-168.5628
16571,(-0.1580402, 0.03227064, 0.9480768),-1.57626,-169.3912
16591,(-0.1383361, 0.03957142, 0.9435359),-1.685601,-170.3277
16611,(-0.1339574, 0.03446088, 0.9607435),-1.780263,-171.3529
16631,(-0.1008739, 0.02034604, 0.9671964),-1.904238,-172.4583
16651,(-0.07070954, 0.04054485, 0.9557246),-2.049945,-173.5733
16671,(-0.04759976, 0.04662884, 0.9631334),-2.161511,-174.7313
16691,(-0.02570629, 0.02156284, 0.9626554),-2.276503,-175.8831
16711,(0.009566535, 0.04468196, 0.9648064),-2.413197,-176.999
16731,(0.03048697, 0.05563313, 0.9681522),-2.533683,-178.0599
16751,(0.03194654, 0.05392962, 0.9803411),-2.618941,-179.0136
16771,(0.05870522, 0.04492533, 0.9884668),-2.71433,-179.8934
16791,(0.09397804, 0.05758, 0.9583535),-2.821985,179.3512
16811,(0.1122226, 0.06488078, 0.9502277),-2.890746,178.7483
16831,(0.1183041, 0.05076594, 0.9609825),-2.916167,178.2938
16851,(0.1124659, 0.04589876, 0.9820139),-2.933977,178.0206
16871,(0.1319267, 0.04516868, 0.9691083),-2.951208,177.9058
16891,(0.1426302, 0.05758, 0.9597875),-2.944046,177.9776
16911,(0.121953, 0.06585422, 0.9612215),-2.899011,178.2323
16931,(0.104195, 0.05076594, 0.9719762),-2.842944,178.6585
16951,(0.108817, 0.0617171, 0.9719762),-2.784361,179.2184
16971,(0.09811347, 0.06342062, 0.9507057),-2.698608,179.9356
16991,(0.06575978, 0.05246945, 0.9729321),-2.583623,-179.2011
17011,(0.05651588, 0.04541204, 0.9671964),-2.476637,-178.2547
17031,(0.03316283, 0.05246945, 0.9712592),-2.343138,-177.2016
17051,(-0.0004071583, 0.04005814, 0.9772341),-2.203454,-176.0889
17071,(-0.02278715, 0.03738119, 0.9731711),-2.061008,-174.9516
17091,(-0.03932889, 0.04346517, 0.9695863),-1.921436,-173.7901
17111,(-0.06243867, 0.03348744, 0.9726933),-1.779325,-172.6398
17131,(-0.09187324, 0.03957142, 0.9691083),-1.647724,-171.5263
17151,(-0.1200915, 0.03665111, 0.9695863),-1.509584,-170.4625
17171,(-0.1487963, 0.02813354, 0.9552466),-1.382987,-169.5086
17191,(-0.1556076, 0.01255855, 0.9511837),-1.267749,-168.6733
17211,(-0.1641217, 0.02569995, 0.9554856),-1.167199,-167.9508
17231,(-0.1860152, 0.004527698, 0.9581145),-1.072699,-167.3569
17251,(-0.2091249, 0.02204956, 0.9480768),-1.006343,-166.9107
17271,(-0.2086384, 0.03446088, 0.9478378),-0.9590714,-166.642
17291,(-0.20353, 0.03008041, 0.942102),-0.9178318,-166.5475
17311,(-0.199881, 0.02667338, 0.9366051),-0.8888101,-166.6112
17331,(-0.20353, 0.02034604, 0.9423409),-0.8768138,-166.8407
17351,(-0.1896641, 0.01937261, 0.9435359),-0.8916677,-167.2371
17371,(-0.1852854, 0.01718237, 0.941146),-0.910364,-167.7631
17391,(-0.1682571, 0.03032377, 0.943775),-0.9379669,-168.4325
17411,(-0.1288489, 0.0271601, 0.9327811),-0.9668824,-169.218
17431,(-0.1388226, 0.01985933, 0.9394731),-0.9979778,-170.0884
17451,(-0.1179021, 0.01864253, 0.9459258),-1.046996,-171.0571
17471,(-0.08627823, 0.005744493, 0.9430579),-1.106736,-172.0637
17491,(-0.05343802, 0.02083276, 0.9361271),-1.175579,-173.1108
17511,(-0.03811258, 0.0205894, 0.939712),-1.240698,-174.1458
17531,(-0.02643607, 0.03081049, 0.9454478),-1.302931,-175.1647
17551,(0.01881045, 0.04297845, 0.9339762),-1.356744,-176.178
17571,(0.04946131, 0.0587968, 0.9361271),-1.385213,-177.1008
17591,(0.05140739, 0.05417297, 0.9320642),-1.38276,-177.9173
17611,(0.05967826, 0.04078822, 0.9483158),-1.372531,-178.6386
17631,(0.1175743, 0.03032377, 0.9344542),-1.339655,-179.2332
17651,(0.1294941, 0.005014417, 0.943775),-1.308992,-179.6624
17671,(0.1333863, -0.01810471, 0.9595486),-1.30097,-179.8915
17691,(0.08546391, 0.08167256, 0.9461649),-1.373978,-179.9336
17711,(0.1380082, 0.03543431, 0.9220264),-1.310385,-179.8135
17731,(0.1326565, 0.06147375, 0.9581145),-1.202557,-179.5133
17751,(0.1236559, 0.06098703, 0.9378),-1.069088,-179.0391
17771,(0.1268183, 0.05052258, 0.9284793),-0.9132127,-178.4026
17791,(0.1134389, 0.0617171, 0.9597875),-0.7180739,-177.6105
17811,(0.06138109, 0.03202729, 0.9671964),-0.5307847,-176.6939
17831,(0.06551652, -0.01737463, 0.9695863),-0.3482377,-175.6412
17851,(0.03851457, -0.0217551, 0.9753222),-0.1925115,-174.4755
17871,(0.006890666, -0.006423466, 0.9557246),-0.08467815,-173.2396
17891,(0.01394523, 0.05417297, 0.899083),0.03875172,-171.9891
17911,(-0.04005867, 0.01572222, 0.9865549),0.2780683,-170.7101
17931,(-0.07581801, -0.002529719, 0.9475988),0.4908347,-169.4591
17951,(-0.0933328, 0.03811127, 0.9710202),0.6865934,-168.2024
17971,(-0.1414984, -0.005693388, 0.9507057),0.8711391,-167.0384
17991,(-0.1677706, -0.007153544, 0.9535736),1.032216,-165.9661
18011,(-0.1655813, -0.01761799, 0.9550076),1.166977,-164.9964
18031,(-0.1789606, -0.04098047, 0.9464039),1.259278,-164.1553
18051,(-0.2149632, -0.007883621, 1.032442),1.313243,-163.4911
18071,(-0.2186121, -0.01202073, 0.9122277),1.402944,-162.9947
18091,(-0.2273695, -0.01494104, 0.9583535),1.506433,-162.6984
18111,(-0.2305319, -0.01275081, 0.9640894),1.578054,-162.5819
18131,(-0.2312617, -0.01031721, 0.9519007),1.602566,-162.6414
18151,(-0.2317482, -0.01445432, 0.938517),1.568543,-162.8895
18171,(-0.2130171, -0.03148947, 0.9468819),1.508902,-163.3474
18191,(-0.193313, -0.01786135, 0.9502277),1.435519,-163.9604
18211,(-0.1862584, -0.03416641, 0.9719762),1.408496,-164.7142
18231,(-0.1702032, -0.02735236, 0.9562026),1.346171,-165.6111
18251,(-0.1203348, -0.01640119, 0.9695863),1.263114,-166.6401
18271,(-0.1154695, -0.01883479, 0.9571586),1.155732,-167.7389
18291,(-0.1342006, -0.009100417, 0.9882277),1.051015,-168.901
18311,(-0.06341171, 0.03032377, 0.9394731),0.9238085,-170.1415
18331,(-0.02011128, 0.008908163, 0.9686303),0.8156712,-171.3875
18351,(-0.01840846, -0.003989874, 0.9710202),0.6965124,-172.5841
18371,(0.01589132, 0.0008773097, 1.014039),0.5837562,-173.7633
18391,(0.03973088, -0.01007385, 1.011171),0.4967919,-174.8467
18411,(0.05019109, -0.01859143, 1.008542),0.4020133,-175.8571
18431,(0.08011217, 0.01912925, 0.9980266),0.3070964,-176.741
