16022,(-0.5321754, -0.01883479, 0.862756),-0.8331924,-164.7213
16042,(-0.5226882, -0.03100275, 0.8594101),-0.652719,-163.3363
16062,(-0.519769, -0.0151844, 0.8646679),-0.5230042,-162.3935
16082,(-0.5526093, -0.02540548, 0.8529572),-0.4466605,-161.9612
16102,(-0.5745027, -0.02808244, 0.8424415),-0.4293983,-162.0713
16122,(-0.553339, -0.01056057, 0.8352716),-0.4474169,-162.7098
16142,(-0.5222016, -0.027109, 0.8379005),-0.5118279,-163.8405
16162,(-0.4903345, -0.02078166, 0.8371836),-0.6283797,-165.4722
16182,(-0.4480071, -0.02491877, 0.8350327),-0.7725626,-167.5967
16202,(-0.3864621, -0.027109, 0.8493723),-0.961176,-170.0204
16222,(-0.3246738, 0.001120669, 0.8496113),-1.183996,-172.7692
16242,(-0.2482899, -0.00520667, 0.8560641),-1.423421,-175.8156
16262,(-0.1575537, 0.002337465, 0.858454),-1.680135,-179.0314
16282,(-0.0765478, 0.01888589, 0.8735106),-1.94832,177.6808
16302,(0.03218979, 0.03348744, 0.8823535),-2.199978,174.3709
16322,(0.1112496, 0.02472651, 0.8833095),-2.427104,171.2277
16342,(0.1956611, 0.02472651, 0.899083),-2.6436,168.2389
16362,(0.4384354, 0.05904016, 0.8192591),-2.843272,165.4525
16382,(0.3036689, 0.03008041, 0.9103157),-2.965027,163.1126
16402,(0.408271, 0.05587649, 0.9246553),-3.066926,161.2082
16422,(0.4430573, 0.04419525, 0.9055359),-3.107004,159.7709
16442,(0.4649508, 0.03202729, 0.9019509),-3.109347,158.8303
16462,(0.5133596, 0.06317726, 0.8978881),-3.087435,158.4306
16482,(0.4999804, 0.0534429, 0.8983661),-3.025195,158.5828
16502,(0.4661671, 0.05684992, 0.8940641),-2.912612,159.2843
16522,(0.4532743, 0.05441633, 0.8978881),-2.74568,160.5016
16542,(0.4187313, 0.04833235, 0.9186806),-2.553528,162.1318
16562,(0.3666734, 0.03178393, 0.8759007),-2.330607,164.2376
16582,(0.2978306, 0.02764682, 0.8718377),-2.058039,166.7728
16602,(0.2401778, 0.03567767, 0.8907183),-1.756638,169.5635
16622,(0.138738, 0.032514, 0.8883284),-1.423061,172.5258
16642,(0.06770587, 0.001850747, 0.858693),-1.055812,175.6944
16662,(0.006160884, 0.00379762, 0.8508062),-0.6885817,178.9405
16682,(-0.03957215, -0.01664455, 0.8312088),-0.3019811,-177.7665
16702,(-0.1161993, -0.02102502, 0.8266679),0.05765811,-174.5932
16722,(-0.160716, -0.01323752, 0.8185421),0.4126644,-171.5601
16742,(-0.2001243, -0.01299416, 0.8039635),0.7552132,-168.6558
16762,(-0.2478034, -0.02564884, 0.8065924),1.055665,-165.9482
16782,(-0.2796706, -0.03051603, 0.7984666),1.337272,-163.4751
16802,(-0.307159, -0.03830352, 0.8104163),1.596441,-161.2702
16822,(-0.3373234, -0.04706445, 0.8192591),1.8194,-159.4391
16842,(-0.373326, -0.06312615, 0.820454),2.0082,-157.9108
16862,(-0.3728395, -0.04073711, 0.8304918),2.138537,-156.727
16882,(-0.3801373, -0.03830352, 0.8395735),2.269486,-155.8165
16902,(-0.3959492, -0.0509582, 0.859888),2.35114,-155.4107
16922,(-0.3847592, -0.04341406, 0.8656239),2.390137,-155.3272
16942,(-0.3859756, -0.04268399, 0.8871334),2.395372,-155.6152
16962,(-0.3708934, -0.06361287, 0.8883284),2.361946,-156.2674
16982,(-0.3541084, -0.04803789, 0.9074478),2.286798,-157.2725
17002,(-0.3385397, -0.0431707, 0.900039),2.178665,-158.5652
17022,(-0.2986449, -0.03270626, 0.9232214),2.053907,-160.2107
17042,(-0.2626423, -0.03976368, 0.9540517),1.915773,-162.0423
17062,(-0.2217745, -0.0497414, 0.9597875),1.747161,-164.1007
