8815,10.03255
8836,10.01378
8857,10.01613
8878,10.07477
8899,10.12169
8920,10.06773
8941,9.971561
8962,10.02317
8983,10.14749
9004,10.10761
9025,10.0607
9046,10.04662
9067,10.08416
9088,9.992672
9109,10.14045
9130,10.10527
9151,10.09588
9172,10.07712
9193,10.03724
9214,10.10058
9235,10.0607
9256,9.990326
9277,10.07712
9298,9.980944
9319,9.85662
9340,9.98329
9361,9.978598
9382,9.964523
9403,9.882422
9424,9.882422
9445,9.934029
9466,9.823779
9487,9.952795
9508,9.823779
9529,9.908226
9550,9.948103
9571,9.912917
9592,9.985635
9613,9.985635
9634,9.912917
9655,9.823779
9676,9.849584
9697,9.797977
9718,9.800323
9739,9.835509
9760,9.877731
9781,9.87304
9802,9.781557
9823,9.769828
9844,9.805015
9865,9.74637
9886,9.760445
9907,9.715877
9928,9.769828
9949,9.729951
9970,9.713531
9991,9.680691
10012,9.722914
10033,9.725259
10054,9.654888
10075,9.687728
10096,9.701802
10117,9.645505
10138,9.680691
10159,9.711185
10180,9.66427
10201,9.657233
10222,9.718222
10243,9.617355
10264,9.561059
10285,9.629085
10306,9.657233
10327,9.629085
10348,9.629085
10369,9.671308
10390,9.610318
10411,9.586862
10432,9.570441
10453,9.537601
10474,9.521181
10495,9.586862
10516,9.59859
10537,9.579824
10558,9.568096
10579,9.596244
10600,9.603281
10621,9.556367
10642,9.523527
10663,9.58217
10684,9.474266
10705,9.579824
10726,9.523527
10747,9.586862
10768,9.558713
10789,9.577478
10810,9.563404
10831,9.490686
10852,9.537601
10873,9.622047
10894,9.622047
10915,9.502416
10936,9.48834
10957,9.474266
10978,9.544639
10999,9.413278
11020,9.48834
11041,9.40624
11062,9.476612
11083,9.521181
11104,9.436735
11125,9.432044
11146,9.40624
11167,9.317103
11188,9.380438
11209,9.378092
11230,9.483649
11251,9.366363
11272,9.277225
11293,9.396858
11314,9.401549
11335,9.478958
11356,9.511798
11377,9.455501
11398,9.509453
11419,9.593899
11440,9.572787
11461,9.485995
11482,9.474266
11503,9.572787
11525,9.591553
11546,9.676
11567,9.666616
11588,9.612664
11609,9.631431
11630,9.643159
11651,9.666616
11672,9.699456
11693,9.607973
11714,9.59859
11735,9.561059
11756,9.474266
11777,9.504761
11798,9.551676
11819,9.502416
11840,9.378092
11861,9.483649
11882,9.507107
11903,9.394512
11924,9.387475
11945,9.539948
11966,9.507107
11987,9.511798
12008,9.476612
12029,9.542293
12050,9.558713
12071,9.51649
12092,9.59859
12113,9.612664
12134,9.61501
12155,9.53291
12176,9.563404
12197,9.629085
12218,9.751062
12239,9.605627
12260,9.66427
12281,9.676
12302,9.629085
12323,9.633776
12344,9.66427
12365,9.650196
12386,9.603281
12407,9.701802
12428,9.779211
12449,9.638468
12470,9.755754
12491,9.767483
12512,9.912917
12533,9.788594
12554,9.868348
12575,9.851928
12596,9.931683
12617,9.929338
12638,9.943413
12659,10.1123
12680,10.09354
12701,10.01848
12722,10.01848
12743,10.18268
12764,10.23194
12785,10.2249
12806,10.17095
12827,10.29527
12848,10.34688
12869,10.34453
12890,10.35861
12911,10.35391
12932,10.39848
12953,10.48058
12974,10.44305
12995,10.44071
13016,10.45009
13037,10.52281
13058,10.41959
13079,10.53923
13100,10.5275
13121,10.497
13142,10.56503
13163,10.56972
13184,10.52984
13205,10.54626
13226,10.36564
13247,10.4149
13268,10.45713
13289,10.48293
13310,10.497
13331,10.40552
13352,10.3633
13373,10.48293
13394,10.34922
13415,10.3328
13436,10.34219
13457,10.36095
13478,10.23194
13499,10.32107
13520,10.32107
13541,10.15687
13562,10.29292
13583,10.30231
13604,10.26712
13625,10.31873
13646,10.24601
13667,10.23663
13688,10.23194
13709,10.28823
13730,10.29527
13751,10.37972
13772,10.307
13793,10.2812
13814,10.28823
13835,10.39145
13856,10.32107
13877,10.39848
13898,10.38206
13919,10.29527
13940,10.32107
13961,10.38675
13982,10.3891
14003,10.4454
14024,10.33046
14045,10.25305
14066,10.28589
14087,10.27416
14108,10.54392
14129,10.37268
14150,10.22959
14171,10.29762
14192,10.32107
14214,10.24836
14235,10.15218
14256,10.19206
14277,10.18502
14298,10.1686
14319,10.20144
14340,10.04428
14361,10.08416
14382,10.16391
14403,9.973906
14424,9.929338
14445,9.995018
14466,9.936375
14487,9.877731
14508,9.952795
14529,9.929338
14550,9.924646
14571,9.868348
14592,9.98329
14613,9.917608
14634,10.07477
14655,9.98798
14676,10.01144
14697,9.910572
14718,9.875386
14739,9.729951
14760,9.809706
14781,9.727605
14802,9.748716
14823,9.833163
14844,9.636122
14865,9.603281
14886,9.539948
14907,9.558713
14928,9.504761
14949,9.558713
14970,9.478958
14991,9.481303
15012,9.51649
15033,9.469575
15054,9.415624
15075,9.429698
15096,9.446118
15117,9.396858
15138,9.439081
15159,9.394512
15180,9.495378
15201,9.490686
15222,9.385129
15243,9.382783
15264,9.50007
15285,9.467229
15306,9.50007
15327,9.476612
15348,9.457847
15369,9.518835
15390,9.511798
15411,9.455501
15432,9.523527
15453,9.572787
15474,9.530564
15495,9.54933
15516,9.51649
15537,9.539948
15558,9.521181
15579,9.490686
15600,9.483649
15621,9.50007
15642,9.673654
15663,9.643159
15684,9.624393
15705,9.607973
15726,9.464884
15747,9.422661
15768,9.58217
15789,9.544639
15810,9.542293
15831,9.50007
15852,9.537601
15873,9.58217
15894,9.51649
15915,9.48834
15936,9.446118
15957,9.474266
15978,9.528218
15999,9.514144
16020,9.434389
16041,9.359325
16062,9.408587
16083,9.415624
16104,9.460192
16125,9.462538
16146,9.51649
16167,9.483649
16188,9.481303
16209,9.450809
16230,9.420315
16251,9.436735
16272,9.457847
16293,9.495378
16314,9.622047
16335,9.561059
16356,9.537601
16377,9.478958
16398,9.497724
16419,9.53291
16440,9.683037
16461,9.701802
16482,9.631431
16503,9.572787
16524,9.523527
16545,9.622047
16566,9.640813
16587,9.657233
16608,9.51649
16629,9.493032
16650,9.626739
16671,9.633776
16692,9.50007
16713,9.502416
16734,9.441426
16755,9.425007
16776,9.56575
16797,9.54933
16818,9.446118
16839,9.457847
16860,9.474266
16881,9.490686
16902,9.408587
16923,9.354634
16944,9.511798
16965,9.455501
16986,9.471921
17007,9.537601
17028,9.654888
17049,9.537601
17070,9.58217
17091,9.593899
17112,9.51649
17133,9.572787
17154,9.685382
17175,9.661925
17196,9.643159
17217,9.514144
17238,9.572787
17259,9.650196
17280,9.673654
17301,9.624393
17322,9.725259
17343,9.673654
17364,9.676
17385,9.725259
17406,9.795631
17427,9.830817
17448,9.795631
17469,9.837853
17490,9.751062
17511,9.931683
17532,9.903535
17553,9.894152
17574,9.985635
17595,9.908226
17616,9.903535
17637,10.03255
17658,10.07008
17679,10.08885
17700,10.12872
17721,10.05601
17742,10.18502
17763,10.20379
17784,10.15922
17805,10.1991
17826,10.14045
17847,10.28354
17868,10.307
17889,10.29996
17910,10.31169
17931,10.4149
17952,10.47589
17973,10.39145
17994,10.51342
18015,10.52515
18036,10.50404
18057,10.54157
18078,10.52984
18099,10.55096
18120,10.59318
18141,10.70108
18162,10.76676
18183,10.65182
18204,10.65886
18225,10.66355
18246,10.66824
18267,10.68935
18288,10.79491
18309,10.60725
18330,10.55799
18351,10.61429
18372,10.55799
18393,10.56738
18414,10.56034
18435,10.49231
18456,10.42429
18477,10.46416
18498,10.42194
18519,10.42898
18540,10.6096
18561,10.33046
18582,10.37503
18603,10.39848
18624,10.35861
18645,10.39145
18666,10.39145
18687,10.29527
18708,10.24132
18729,10.31638
18750,10.37268
18771,10.24836
18792,10.33515
18813,10.2249
18834,10.2249
18855,10.2249
18876,10.21083
18897,10.10058
18918,10.13576
18939,10.10761
18960,10.24836
18981,10.12638
19002,10.04428
19023,9.992672
19044,9.959831
19065,10.05132
19086,10.03255
19107,10.01144
19128,9.931683
19149,9.877731
19170,9.948103
19191,9.868348
19212,9.891806
19233,9.980944
19254,9.910572
19275,9.80736
19296,9.962177
19317,9.891806
19338,9.98329
19359,9.969215
19380,9.858966
19401,9.919954
19422,9.926992
19443,9.929338
19464,10.02082
19485,10.00909
19506,9.880077
19527,9.919954
19548,9.985635
19570,10.03255
19592,9.90588
19613,10.04897
19634,9.950449
19655,9.894152
19676,9.847238
19697,9.957487
19718,9.973906
19739,9.849584
19760,9.826125
19781,9.840199
19802,9.781557
19823,9.727605
19844,9.736988
19865,9.767483
19886,9.720568
19907,9.64785
19928,9.704147
19949,9.718222
19970,9.729951
19991,9.633776
20012,9.690074
20033,9.605627
20054,9.661925
20075,9.64785
20096,9.554022
20117,9.509453
20138,9.607973
20159,9.591553
20180,9.596244
20201,9.568096
20222,9.54933
20243,9.511798
20264,9.443772
20285,9.50007
20306,9.521181
20327,9.511798
20348,9.483649
20369,9.446118
20390,9.446118
20411,9.446118
20432,9.464884
20453,9.467229
20474,9.427352
20495,9.34056
20516,9.448463
20537,9.457847
20558,9.507107
20579,9.464884
20600,9.453156
20621,9.511798
20642,9.497724
20663,9.514144
20684,9.476612
20705,9.40624
20726,9.38982
20747,9.464884
20768,9.497724
20789,9.497724
20810,9.427352
20831,9.373401
20852,9.392166
20873,9.342906
20894,9.422661
20915,9.375746
20936,9.366363
20957,9.401549
20978,9.40624
20999,9.288955
21020,9.220928
21041,9.326486
21062,9.382783
21083,9.396858
21104,9.375746
21125,9.352288
21146,9.38982
21167,9.310066
21188,9.361671
21209,9.333523
21230,9.314757
21251,9.408587
21272,9.415624
21293,9.523527
21314,9.432044
21335,9.399203
21356,9.385129
21377,9.464884
21398,9.469575
21419,9.577478
21440,9.514144
21461,9.410933
21482,9.464884
21503,9.476612
21524,9.511798
21545,9.507107
21566,9.399203
21587,9.469575
21608,9.507107
21629,9.432044
21650,9.366363
21671,9.425007
21692,9.467229
21713,9.544639
21734,9.546985
21755,9.509453
21776,9.490686
21797,9.539948
21818,9.584516
21839,9.666616
21860,9.657233
21881,9.610318
21902,9.699456
21923,9.708839
21944,9.704147
21965,9.629085
21986,9.666616
22007,9.767483
22028,9.607973
22049,9.802669
22070,9.699456
22091,9.715877
22112,9.638468
22133,9.769828
22154,9.769828
22175,9.840199
22196,9.828471
22217,9.767483
22238,9.938721
22259,9.978598
22280,9.896498
22301,9.973906
22322,9.950449
22343,10.04193
22364,10.14984
22385,10.04428
22406,10.11465
22427,10.09588
22448,10.17798
22469,10.26243
22490,10.22725
22511,10.26478
22532,10.31873
22553,10.18971
22574,10.18033
22595,10.36564
22616,10.35861
22637,10.36095
22658,10.42663
22679,10.31169
22700,10.48762
22721,10.62836
22742,10.52281
22763,10.56972
22784,10.52984
22805,10.46885
22826,10.27885
22847,10.39848
22868,10.41021
22889,10.4454
22910,10.49231
22931,10.60491
22952,10.47355
22973,10.4149
22994,10.45244
23015,10.46416
23036,10.54861
23057,10.57207
23078,10.55096
