8818,10.48058
8839,10.50169
8860,10.46885
8881,10.46651
8902,10.47824
8923,10.54392
8944,10.56972
8965,10.5838
8986,10.64009
9007,10.72219
9028,10.70108
9049,10.66121
9070,10.57676
9091,10.53453
9112,10.44071
9133,10.40787
9154,10.40787
9175,10.307
9196,10.1686
9217,9.9223
9238,10.10292
9259,10.01144
9280,9.830817
9301,9.837853
9322,9.894152
9343,9.697111
9364,10.07712
9385,9.718222
9406,9.833163
9427,9.858966
9448,9.997364
9469,9.98329
9490,9.915263
9511,10.10058
9532,10.02317
9553,9.997364
9574,10.01848
9595,10.26712
9616,10.24132
9637,10.33749
9658,10.46885
9679,10.307
9700,10.40552
9721,10.39379
9742,10.3891
9763,10.35861
9784,10.37737
9805,10.23897
9826,10.05835
9847,10.08181
9868,10.16156
9889,10.14749
9910,9.90588
9931,10.01144
9952,10.25774
9973,9.87304
9994,9.908226
10015,9.910572
10036,9.980944
10057,9.87304
10078,9.793285
10099,9.690074
10120,9.847238
10141,9.795631
10162,9.61501
10183,9.617355
10204,9.577478
10225,9.56575
10246,9.563404
10267,9.722914
10288,9.683037
10309,9.781557
10330,9.666616
10351,9.685382
10372,9.861312
10393,9.629085
10414,9.805015
10435,9.708839
10456,9.762791
10477,9.711185
10498,9.511798
10519,9.497724
10540,9.563404
10561,9.321795
10582,9.284263
10603,9.244386
10624,9.38982
10645,9.239694
10666,9.162285
10687,9.162285
10708,9.277225
10729,9.220928
10750,9.073148
10771,8.958207
10792,9.171668
10813,9.178705
10834,9.220928
10855,9.190434
10876,9.103642
10897,9.15994
10918,9.096604
10939,9.09895
10960,8.958207
10981,9.066111
11002,8.974627
11023,8.847958
11044,8.812772
11065,8.887836
11086,8.801044
11107,8.786969
11128,8.7424
11149,8.8245
11170,8.728326
11191,8.634497
11212,8.744746
11233,8.765858
11254,8.758821
11275,8.798697
11296,8.801044
11317,8.859686
11338,8.854995
11359,8.998084
11380,8.953515
11401,9.073148
11422,9.136482
11443,9.164631
11464,9.183396
11485,9.267843
11506,9.216236
